array_job_id;task_id;run_group_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines;WS;RP;EEV_nom;EEV_mean;EVPI;VSS_nom;VSS_mean;procedures_present
12219553;58;g_000;1;1;5;line_consecutive;0.5;1058;11;3;1-2;12;143637.3427643269;145784.25688922947;144298.40223250585;144298.40223996138;2146.9141249025706;-1485.854656723619;-1485.8546492680907;eev,integrated,separated,ws
12219553;59;g_000;1;1;5;line_consecutive;0.5;1059;11;4;3-12;8,12;145430.41900683977;172150.03571934113;144298.40229949343;144298.40230370645;26719.61671250136;-27851.633419847694;-27851.63341563469;eev,integrated,separated,ws
12219553;60;g_000;1;1;5;line_consecutive;0.5;1060;12;0;1-2;12;147966.5390679473;157752.11059880847;147647.22874357307;147647.22876821822;9785.571530861169;-10104.881855235406;-10104.881830590251;eev,integrated,separated,ws
12219553;61;g_000;1;1;5;line_consecutive;0.5;1061;12;1;14-15;14;148001.44551450896;149356.4349753534;147925.01536569552;147925.01540413313;1354.98946084443;-1431.419609657867;-1431.4195712202636;eev,integrated,separated,ws
12219553;62;g_000;1;1;5;line_consecutive;0.5;1062;12;2;21-24;6;152183.76056127707;154502.4305619441;151639.49871920724;151639.49876583484;2318.6700006670144;-2862.9318427368416;-2862.9317961092456;eev,integrated,separated,ws
12219553;63;g_000;1;1;5;line_consecutive;0.5;1063;12;3;16-17;2,13;159425.50619055063;241473.99133549217;167754.2343030969;157621.43205914454;82048.48514494154;-73719.75703239528;-83852.55927634763;eev,integrated,separated,ws
12219553;64;g_000;1;1;5;line_consecutive;0.5;1064;12;4;6-8;2;160723.19159663477;171136.0236802847;157932.95902629488;156834.22768584377;10412.832083649932;-13203.06465398983;-14301.795994440938;eev,integrated,separated,ws
12219553;65;g_000;1;1;5;line_consecutive;0.5;1065;13;0;8-9;3,7;152810.2903339744;275460.6798901055;156005.1450438585;156005.14505488717;122650.3895561311;-119455.534846247;-119455.53483521834;eev,integrated,separated,ws
12219553;66;g_000;1;1;5;line_consecutive;0.5;1066;13;1;2-6;2;169695.9533415411;183335.31032248389;180306.48603307988;170569.93547792686;13639.356980942772;-3028.8242894040013;-12765.374844557024;eev,integrated,separated,ws
12219553;67;g_000;1;1;5;line_consecutive;0.5;1067;13;2;14-15;14;149974.8113063337;154473.96905515133;150445.61360979665;150445.61362276622;4499.157748817641;-4028.355445354682;-4028.355432385113;eev,integrated,separated,ws
12219553;68;g_000;1;1;5;line_consecutive;0.5;1068;13;3;1-3;4,8,12;611412.8010517211;968319.6883895412;180955.42939413348;185103.1524699416;356906.88733782014;-787364.2589954077;-783216.5359195997;eev,integrated,separated,ws
12219553;69;g_000;1;1;5;line_consecutive;0.5;1069;13;4;5-9;3,9;158672.04837539536;174388.48078325795;155395.00741302123;155055.2491043945;15716.432407862594;-18993.473370236723;-19333.231678863463;eev,integrated,separated,ws
